Model,Dataset,Temperature,Question_UUID,Source,Solution_Level_Validity,Solution_Level_Redundancy,Solution_Score_Shepherd
Qwen3-8B,aime,0.1,0,aime,0.25732421875,0.52587890625,0.06658935546875
Qwen3-8B,aime,0.1,1,aime,0.20184326171875,0.5322265625,0.140380859375
Qwen3-8B,aime,0.1,2,aime,0.25799560546875,0.59716796875,0.093994140625
Qwen3-8B,aime,0.1,3,aime,0.2303466796875,0.410888671875,0.2337646484375
Qwen3-8B,aime,0.1,4,aime,0.54461669921875,0.5654296875,0.11126708984375
Qwen3-8B,aime,0.1,5,aime,0.144622802734375,0.509765625,0.275146484375
Qwen3-8B,aime,0.1,6,aime,0.179931640625,0.58154296875,0.12420654296875
Qwen3-8B,aime,0.1,7,aime,0.22589111328125,0.478759765625,0.12939453125
Qwen3-8B,aime,0.1,8,aime,0.0899658203125,0.51220703125,0.281494140625
Qwen3-8B,aime,0.1,9,aime,0.225799560546875,0.60986328125,0.1259765625
Qwen3-8B,aime,0.1,10,aime,0.285736083984375,0.58935546875,0.204345703125
Qwen3-8B,aime,0.1,11,aime,0.24554443359375,0.446533203125,0.48828125
Qwen3-8B,aime,0.1,12,aime,0.23126220703125,0.57373046875,0.0994873046875
Qwen3-8B,aime,0.1,13,aime,0.23736572265625,0.54833984375,0.08270263671875
Qwen3-8B,aime,0.1,14,aime,0.21368408203125,0.599609375,0.1943359375
Qwen3-8B,aime,0.1,15,aime,0.28167724609375,0.488525390625,0.2281494140625
Qwen3-8B,aime,0.1,16,aime,0.1568603515625,0.380126953125,0.32763671875
Qwen3-8B,aime,0.1,17,aime,0.24072265625,0.5361328125,0.07366943359375
Qwen3-8B,aime,0.1,18,aime,0.347900390625,0.68603515625,0.09136962890625
Qwen3-8B,aime,0.1,19,aime,0.2410888671875,0.53662109375,0.48046875
Qwen3-8B,aime,0.1,20,aime,0.46728515625,0.75390625,0.09808349609375
Qwen3-8B,aime,0.1,21,aime,0.23687744140625,0.39697265625,0.1175537109375
Qwen3-8B,aime,0.1,22,aime,0.231231689453125,0.501953125,0.11126708984375
Qwen3-8B,aime,0.1,23,aime,0.312042236328125,0.6240234375,0.0850830078125
Qwen3-8B,aime,0.1,24,aime,0.212890625,0.201904296875,0.175537109375
Qwen3-8B,aime,0.1,25,aime,0.29638671875,0.5927734375,0.07696533203125
Qwen3-8B,aime,0.1,26,aime,0.345703125,0.546875,0.1710205078125
Qwen3-8B,aime,0.1,27,aime,0.3134765625,0.6181640625,0.06756591796875
Qwen3-8B,aime,0.1,28,aime,0.16473388671875,0.378173828125,0.441650390625
Qwen3-8B,aime,0.1,29,aime,0.609619140625,0.410888671875,0.103759765625
Qwen3-8B,aime,0.1,30,aime,0.373046875,0.57568359375,0.0966796875
Qwen3-8B,aime,0.1,31,aime,0.237518310546875,0.52978515625,0.2120361328125
Qwen3-8B,aime,0.1,32,aime,0.173828125,0.37841796875,0.0384521484375
Qwen3-8B,aime,0.1,33,aime,0.1200714111328125,0.60595703125,0.058349609375
Qwen3-8B,aime,0.1,34,aime,0.16168212890625,0.533203125,0.1422119140625
Qwen3-8B,aime,0.1,35,aime,0.535400390625,0.6357421875,0.115966796875
Qwen3-8B,aime,0.1,36,aime,0.128997802734375,0.626953125,0.08880615234375
Qwen3-8B,aime,0.1,37,aime,0.34765625,0.481201171875,0.25390625
Qwen3-8B,aime,0.1,38,aime,0.226348876953125,0.5126953125,0.1871337890625
Qwen3-8B,aime,0.1,39,aime,0.250640869140625,0.431640625,0.0863037109375
Qwen3-8B,aime,0.1,40,aime,0.18902587890625,0.62744140625,0.0850830078125
Qwen3-8B,aime,0.1,41,aime,0.206787109375,0.638671875,0.10968017578125
Qwen3-8B,aime,0.1,42,aime,0.241943359375,0.41943359375,0.10821533203125
Qwen3-8B,aime,0.1,43,aime,0.24755859375,0.662109375,0.033599853515625
Qwen3-8B,aime,0.1,44,aime,0.0814208984375,0.380859375,0.07586669921875
Qwen3-8B,aime,0.1,45,aime,0.34661865234375,0.60009765625,0.1175537109375
Qwen3-8B,aime,0.1,46,aime,0.106048583984375,0.444580078125,0.19677734375
Qwen3-8B,aime,0.1,47,aime,0.3665771484375,0.58544921875,0.03515625
Qwen3-8B,aime,0.1,48,aime,0.18231201171875,0.5009765625,0.12249755859375
Qwen3-8B,aime,0.1,49,aime,0.4161376953125,0.69921875,0.06658935546875
Qwen3-8B,aime,0.1,50,aime,0.5831298828125,0.5263671875,0.093994140625
Qwen3-8B,aime,0.1,51,aime,0.148193359375,0.65673828125,0.12249755859375
Qwen3-8B,aime,0.1,52,aime,0.515625,0.5263671875,0.06463623046875
Qwen3-8B,aime,0.1,53,aime,0.16204833984375,0.654296875,0.17333984375
Qwen3-8B,aime,0.1,54,aime,0.2823486328125,0.3818359375,0.2421875
Qwen3-8B,aime,0.1,55,aime,0.5118408203125,0.5673828125,0.0792236328125
Qwen3-8B,aime,0.1,56,aime,0.4287109375,0.5263671875,0.1666259765625
Qwen3-8B,aime,0.1,57,aime,0.31060791015625,0.55908203125,0.138427734375
Qwen3-8B,aime,0.1,58,aime,0.23974609375,0.5009765625,0.363037109375
Qwen3-8B,aime,0.1,59,aime,0.29052734375,0.60302734375,0.1175537109375
Qwen3-8B,aime,0.1,60,aime,0.187255859375,0.5224609375,0.16455078125
Qwen3-8B,aime,0.1,61,aime,0.219146728515625,0.63134765625,0.07159423828125
Qwen3-8B,aime,0.1,62,aime,0.663330078125,0.316650390625,0.115966796875
Qwen3-8B,aime,0.1,63,aime,0.157928466796875,0.469970703125,0.1441650390625
Qwen3-8B,aime,0.1,64,aime,0.2354736328125,0.533203125,0.262939453125
Qwen3-8B,aime,0.1,65,aime,0.15655517578125,0.58349609375,0.06463623046875
Qwen3-8B,aime,0.1,66,aime,0.160614013671875,0.54150390625,0.1175537109375
Qwen3-8B,aime,0.1,67,aime,0.179229736328125,0.41845703125,0.4609375
Qwen3-8B,aime,0.1,68,aime,0.196533203125,0.4130859375,0.102294921875
Qwen3-8B,aime,0.1,69,aime,0.6263427734375,0.6357421875,0.1329345703125
Qwen3-8B,aime,0.1,70,aime,0.18463134765625,0.394287109375,0.2568359375
Qwen3-8B,aime,0.1,71,aime,0.08233642578125,0.43505859375,0.1666259765625
Qwen3-8B,aime,0.1,72,aime,0.2628173828125,0.390380859375,0.5
Qwen3-8B,aime,0.1,73,aime,0.458984375,0.54296875,0.05419921875
Qwen3-8B,aime,0.1,74,aime,0.223236083984375,0.491943359375,0.090087890625
Qwen3-8B,aime,0.1,75,aime,0.28704833984375,0.439453125,0.06658935546875
Qwen3-8B,aime,0.1,76,aime,0.2252197265625,0.568359375,0.449462890625
Qwen3-8B,aime,0.1,77,aime,0.24188232421875,0.5244140625,0.1500244140625
Qwen3-8B,aime,0.1,78,aime,0.212249755859375,0.6142578125,0.262939453125
Qwen3-8B,aime,0.1,79,aime,0.1978759765625,0.51513671875,0.307373046875
Qwen3-8B,aime,0.1,80,aime,0.136077880859375,0.51318359375,0.11279296875
Qwen3-8B,aime,0.1,81,aime,0.373779296875,0.62646484375,0.11920166015625
Qwen3-8B,aime,0.1,82,aime,0.1722412109375,0.287353515625,0.1800537109375
Qwen3-8B,aime,0.1,83,aime,0.30438232421875,0.4169921875,0.484375
Qwen3-8B,aime,0.1,84,aime,0.198974609375,0.52587890625,0.204345703125
Qwen3-8B,aime,0.1,85,aime,0.4295654296875,0.59521484375,0.06756591796875
Qwen3-8B,aime,0.1,86,aime,0.17108154296875,0.49853515625,0.262939453125
Qwen3-8B,aime,0.1,87,aime,0.151458740234375,0.52392578125,0.11126708984375
Qwen3-8B,aime,0.1,88,aime,0.245880126953125,0.58837890625,0.162353515625
Qwen3-8B,aime,0.1,89,aime,0.414306640625,0.54931640625,0.08038330078125
Qwen3-8B,aime,0.2,0,aime,0.319091796875,0.307373046875,0.21728515625
Qwen3-8B,aime,0.2,1,aime,0.2081298828125,0.382080078125,0.42626953125
Qwen3-8B,aime,0.2,2,aime,0.16595458984375,0.5439453125,0.07806396484375
Qwen3-8B,aime,0.2,3,aime,0.2803955078125,0.36767578125,0.182373046875
Qwen3-8B,aime,0.2,4,aime,0.26373291015625,0.52294921875,0.11126708984375
Qwen3-8B,aime,0.2,5,aime,0.19012451171875,0.55517578125,0.1422119140625
Qwen3-8B,aime,0.2,6,aime,0.19903564453125,0.6083984375,0.1666259765625
Qwen3-8B,aime,0.2,7,aime,0.177154541015625,0.475830078125,0.11920166015625
Qwen3-8B,aime,0.2,8,aime,0.105072021484375,0.5029296875,0.27197265625
Qwen3-8B,aime,0.2,9,aime,0.4066162109375,0.61767578125,0.12249755859375
Qwen3-8B,aime,0.2,10,aime,0.2889404296875,0.3271484375,0.1441650390625
Qwen3-8B,aime,0.2,11,aime,0.2861328125,0.3232421875,0.34521484375
Qwen3-8B,aime,0.2,12,aime,0.2061767578125,0.47021484375,0.359375
Qwen3-8B,aime,0.2,13,aime,0.1802825927734375,0.50048828125,0.08154296875
Qwen3-8B,aime,0.2,14,aime,0.29052734375,0.4443359375,0.19189453125
Qwen3-8B,aime,0.2,15,aime,0.3480224609375,0.521484375,0.287841796875
Qwen3-8B,aime,0.2,16,aime,0.2597503662109375,0.42529296875,0.310791015625
Qwen3-8B,aime,0.2,17,aime,0.210052490234375,0.5390625,0.07806396484375
